sessionDate,seasonName,metric,category,value
3/8/2023,2023/2024,emboss_baseline_score,total,
3/8/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
3/8/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
3/8/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
3/8/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
3/8/2023,2023/2024,sleep_baseline_completeness,sleep,0
3/8/2023,2023/2024,sleep_baseline_composite,sleep,
3/8/2023,2023/2024,soreness_baseline_completeness,soreness,0
3/8/2023,2023/2024,soreness_baseline_composite,soreness,
3/8/2023,2023/2024,subjective_baseline_completeness,subjective,0
3/8/2023,2023/2024,subjective_baseline_composite,subjective,
4/8/2023,2023/2024,bio_baseline_completeness,bio,0
4/8/2023,2023/2024,bio_baseline_composite,bio,
4/8/2023,2023/2024,emboss_baseline_score,total,-0.3185
4/8/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
4/8/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
4/8/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
4/8/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
4/8/2023,2023/2024,sleep_baseline_completeness,sleep,0
4/8/2023,2023/2024,sleep_baseline_composite,sleep,
4/8/2023,2023/2024,soreness_baseline_completeness,soreness,0.016129032
4/8/2023,2023/2024,soreness_baseline_composite,soreness,0
4/8/2023,2023/2024,subjective_baseline_completeness,subjective,0.107526882
4/8/2023,2023/2024,subjective_baseline_composite,subjective,-0.358
5/8/2023,2023/2024,bio_baseline_completeness,bio,0
5/8/2023,2023/2024,bio_baseline_composite,bio,
5/8/2023,2023/2024,emboss_baseline_score,total,-0.166666667
5/8/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
5/8/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
5/8/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
5/8/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
5/8/2023,2023/2024,sleep_baseline_completeness,sleep,0
5/8/2023,2023/2024,sleep_baseline_composite,sleep,
5/8/2023,2023/2024,soreness_baseline_completeness,soreness,0
5/8/2023,2023/2024,soreness_baseline_composite,soreness,
5/8/2023,2023/2024,subjective_baseline_completeness,subjective,0.064516129
5/8/2023,2023/2024,subjective_baseline_composite,subjective,-0.166666667
6/8/2023,2023/2024,bio_baseline_completeness,bio,0
6/8/2023,2023/2024,bio_baseline_composite,bio,
6/8/2023,2023/2024,emboss_baseline_score,total,
6/8/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
6/8/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
6/8/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
6/8/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
6/8/2023,2023/2024,sleep_baseline_completeness,sleep,0
6/8/2023,2023/2024,sleep_baseline_composite,sleep,
6/8/2023,2023/2024,soreness_baseline_completeness,soreness,0
6/8/2023,2023/2024,soreness_baseline_composite,soreness,
6/8/2023,2023/2024,subjective_baseline_completeness,subjective,0
6/8/2023,2023/2024,subjective_baseline_composite,subjective,
7/8/2023,2023/2024,bio_baseline_completeness,bio,0
7/8/2023,2023/2024,bio_baseline_composite,bio,
7/8/2023,2023/2024,emboss_baseline_score,total,
7/8/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
7/8/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
7/8/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
7/8/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
7/8/2023,2023/2024,sleep_baseline_completeness,sleep,0
7/8/2023,2023/2024,sleep_baseline_composite,sleep,
7/8/2023,2023/2024,soreness_baseline_completeness,soreness,0
7/8/2023,2023/2024,soreness_baseline_composite,soreness,
7/8/2023,2023/2024,subjective_baseline_completeness,subjective,0
7/8/2023,2023/2024,subjective_baseline_composite,subjective,
8/8/2023,2023/2024,bio_baseline_completeness,bio,0
8/8/2023,2023/2024,bio_baseline_composite,bio,
8/8/2023,2023/2024,emboss_baseline_score,total,0.0115
8/8/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
8/8/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
8/8/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
8/8/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
8/8/2023,2023/2024,sleep_baseline_completeness,sleep,0
8/8/2023,2023/2024,sleep_baseline_composite,sleep,
8/8/2023,2023/2024,soreness_baseline_completeness,soreness,0.064516129
8/8/2023,2023/2024,soreness_baseline_composite,soreness,-0.095
8/8/2023,2023/2024,subjective_baseline_completeness,subjective,0.107526882
8/8/2023,2023/2024,subjective_baseline_composite,subjective,0.021
9/8/2023,2023/2024,bio_baseline_completeness,bio,0
9/8/2023,2023/2024,bio_baseline_composite,bio,
9/8/2023,2023/2024,emboss_baseline_score,total,-0.043888889
9/8/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
9/8/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
9/8/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
9/8/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
9/8/2023,2023/2024,sleep_baseline_completeness,sleep,0
9/8/2023,2023/2024,sleep_baseline_composite,sleep,
9/8/2023,2023/2024,soreness_baseline_completeness,soreness,0.064516129
9/8/2023,2023/2024,soreness_baseline_composite,soreness,0
9/8/2023,2023/2024,subjective_baseline_completeness,subjective,0.096774194
9/8/2023,2023/2024,subjective_baseline_composite,subjective,-0.087777778
10/8/2023,2023/2024,bio_baseline_completeness,bio,0
10/8/2023,2023/2024,bio_baseline_composite,bio,
10/8/2023,2023/2024,emboss_baseline_score,total,0.2
10/8/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
10/8/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
10/8/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
10/8/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
10/8/2023,2023/2024,sleep_baseline_completeness,sleep,0
10/8/2023,2023/2024,sleep_baseline_composite,sleep,
10/8/2023,2023/2024,soreness_baseline_completeness,soreness,0.032258065
10/8/2023,2023/2024,soreness_baseline_composite,soreness,0
10/8/2023,2023/2024,subjective_baseline_completeness,subjective,0.053763441
10/8/2023,2023/2024,subjective_baseline_composite,subjective,0.2
11/8/2023,2023/2024,bio_baseline_completeness,bio,0
11/8/2023,2023/2024,bio_baseline_composite,bio,
11/8/2023,2023/2024,emboss_baseline_score,total,-0.082777778
11/8/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
11/8/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
11/8/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
11/8/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
11/8/2023,2023/2024,sleep_baseline_completeness,sleep,0
11/8/2023,2023/2024,sleep_baseline_composite,sleep,
11/8/2023,2023/2024,soreness_baseline_completeness,soreness,0.080645161
11/8/2023,2023/2024,soreness_baseline_composite,soreness,-0.163333333
11/8/2023,2023/2024,subjective_baseline_completeness,subjective,0.096774194
11/8/2023,2023/2024,subjective_baseline_composite,subjective,-0.111111111
12/8/2023,2023/2024,bio_baseline_completeness,bio,0
12/8/2023,2023/2024,bio_baseline_composite,bio,
12/8/2023,2023/2024,emboss_baseline_score,total,-0.28625
12/8/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
12/8/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
12/8/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
12/8/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
12/8/2023,2023/2024,sleep_baseline_completeness,sleep,0
12/8/2023,2023/2024,sleep_baseline_composite,sleep,
12/8/2023,2023/2024,soreness_baseline_completeness,soreness,0.080645161
12/8/2023,2023/2024,soreness_baseline_composite,soreness,0
12/8/2023,2023/2024,subjective_baseline_completeness,subjective,0.086021505
12/8/2023,2023/2024,subjective_baseline_composite,subjective,-0.34875
13/08/2023,2023/2024,bio_baseline_completeness,bio,0
13/08/2023,2023/2024,bio_baseline_composite,bio,
13/08/2023,2023/2024,emboss_baseline_score,total,
13/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
13/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
13/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
13/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
13/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
13/08/2023,2023/2024,sleep_baseline_composite,sleep,
13/08/2023,2023/2024,soreness_baseline_completeness,soreness,0
13/08/2023,2023/2024,soreness_baseline_composite,soreness,
13/08/2023,2023/2024,subjective_baseline_completeness,subjective,0
13/08/2023,2023/2024,subjective_baseline_composite,subjective,
14/08/2023,2023/2024,bio_baseline_completeness,bio,0
14/08/2023,2023/2024,bio_baseline_composite,bio,
14/08/2023,2023/2024,emboss_baseline_score,total,
14/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
14/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
14/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
14/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
14/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
14/08/2023,2023/2024,sleep_baseline_composite,sleep,
14/08/2023,2023/2024,soreness_baseline_completeness,soreness,0
14/08/2023,2023/2024,soreness_baseline_composite,soreness,
14/08/2023,2023/2024,subjective_baseline_completeness,subjective,0
14/08/2023,2023/2024,subjective_baseline_composite,subjective,
15/08/2023,2023/2024,bio_baseline_completeness,bio,0
15/08/2023,2023/2024,bio_baseline_composite,bio,
15/08/2023,2023/2024,emboss_baseline_score,total,0.0425
15/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
15/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
15/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
15/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
15/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
15/08/2023,2023/2024,sleep_baseline_composite,sleep,
15/08/2023,2023/2024,soreness_baseline_completeness,soreness,0.048387097
15/08/2023,2023/2024,soreness_baseline_composite,soreness,-0.575
15/08/2023,2023/2024,subjective_baseline_completeness,subjective,0.107526882
15/08/2023,2023/2024,subjective_baseline_composite,subjective,0.1
16/08/2023,2023/2024,bio_baseline_completeness,bio,0
16/08/2023,2023/2024,bio_baseline_composite,bio,
16/08/2023,2023/2024,emboss_baseline_score,total,-0.0595
16/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
16/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
16/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
16/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
16/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
16/08/2023,2023/2024,sleep_baseline_composite,sleep,
16/08/2023,2023/2024,soreness_baseline_completeness,soreness,0.129032258
16/08/2023,2023/2024,soreness_baseline_composite,soreness,-0.0475
16/08/2023,2023/2024,subjective_baseline_completeness,subjective,0.107526882
16/08/2023,2023/2024,subjective_baseline_composite,subjective,-0.1
17/08/2023,2023/2024,bio_baseline_completeness,bio,0
17/08/2023,2023/2024,bio_baseline_composite,bio,
17/08/2023,2023/2024,emboss_baseline_score,total,-0.210555556
17/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
17/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
17/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
17/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
17/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
17/08/2023,2023/2024,sleep_baseline_composite,sleep,
17/08/2023,2023/2024,soreness_baseline_completeness,soreness,0.263157895
17/08/2023,2023/2024,soreness_baseline_composite,soreness,0
17/08/2023,2023/2024,subjective_baseline_completeness,subjective,0.157894737
17/08/2023,2023/2024,subjective_baseline_composite,subjective,-0.432777778
18/08/2023,2023/2024,bio_baseline_completeness,bio,0
18/08/2023,2023/2024,bio_baseline_composite,bio,
18/08/2023,2023/2024,emboss_baseline_score,total,-0.122222222
18/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
18/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
18/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
18/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
18/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
18/08/2023,2023/2024,sleep_baseline_composite,sleep,
18/08/2023,2023/2024,soreness_baseline_completeness,soreness,0.032258065
18/08/2023,2023/2024,soreness_baseline_composite,soreness,0
18/08/2023,2023/2024,subjective_baseline_completeness,subjective,0.096774194
18/08/2023,2023/2024,subjective_baseline_composite,subjective,-0.122222222
19/08/2023,2023/2024,bio_baseline_completeness,bio,0
19/08/2023,2023/2024,bio_baseline_composite,bio,
19/08/2023,2023/2024,emboss_baseline_score,total,0.045
19/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
19/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
19/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
19/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
19/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
19/08/2023,2023/2024,sleep_baseline_composite,sleep,
19/08/2023,2023/2024,soreness_baseline_completeness,soreness,0.048387097
19/08/2023,2023/2024,soreness_baseline_composite,soreness,-0.05
19/08/2023,2023/2024,subjective_baseline_completeness,subjective,0.107526882
19/08/2023,2023/2024,subjective_baseline_composite,subjective,0
20/08/2023,2023/2024,bio_baseline_completeness,bio,0
20/08/2023,2023/2024,bio_baseline_composite,bio,
20/08/2023,2023/2024,emboss_baseline_score,total,
20/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
20/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
20/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
20/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
20/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
20/08/2023,2023/2024,sleep_baseline_composite,sleep,
20/08/2023,2023/2024,soreness_baseline_completeness,soreness,0
20/08/2023,2023/2024,soreness_baseline_composite,soreness,
20/08/2023,2023/2024,subjective_baseline_completeness,subjective,0
20/08/2023,2023/2024,subjective_baseline_composite,subjective,
21/08/2023,2023/2024,bio_baseline_completeness,bio,0
21/08/2023,2023/2024,bio_baseline_composite,bio,
21/08/2023,2023/2024,emboss_baseline_score,total,
21/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
21/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
21/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
21/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
21/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
21/08/2023,2023/2024,sleep_baseline_composite,sleep,
21/08/2023,2023/2024,soreness_baseline_completeness,soreness,0
21/08/2023,2023/2024,soreness_baseline_composite,soreness,
21/08/2023,2023/2024,subjective_baseline_completeness,subjective,0
21/08/2023,2023/2024,subjective_baseline_composite,subjective,
22/08/2023,2023/2024,bio_baseline_completeness,bio,0
22/08/2023,2023/2024,bio_baseline_composite,bio,
22/08/2023,2023/2024,emboss_baseline_score,total,-0.037222222
22/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
22/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
22/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
22/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
22/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
22/08/2023,2023/2024,sleep_baseline_composite,sleep,
22/08/2023,2023/2024,soreness_baseline_completeness,soreness,0.032258065
22/08/2023,2023/2024,soreness_baseline_composite,soreness,0.19
22/08/2023,2023/2024,subjective_baseline_completeness,subjective,0.096774194
22/08/2023,2023/2024,subjective_baseline_composite,subjective,-0.047777778
23/08/2023,2023/2024,bio_baseline_completeness,bio,0
23/08/2023,2023/2024,bio_baseline_composite,bio,
23/08/2023,2023/2024,emboss_baseline_score,total,0.131666667
23/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
23/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
23/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
23/08/2023,2023/2024,msk_load_tolerance_baseline_composite,msk_load_tolerance,
23/08/2023,2023/2024,sleep_baseline_completeness,sleep,0
23/08/2023,2023/2024,sleep_baseline_composite,sleep,
23/08/2023,2023/2024,soreness_baseline_completeness,soreness,0
23/08/2023,2023/2024,soreness_baseline_composite,soreness,
23/08/2023,2023/2024,subjective_baseline_completeness,subjective,0.064516129
23/08/2023,2023/2024,subjective_baseline_composite,subjective,0.131666667
24/08/2023,2023/2024,bio_baseline_completeness,bio,0
24/08/2023,2023/2024,bio_baseline_composite,bio,
24/08/2023,2023/2024,emboss_baseline_score,total,0
24/08/2023,2023/2024,msk_joint_range_baseline_completeness,msk_joint_range,0
24/08/2023,2023/2024,msk_joint_range_baseline_composite,msk_joint_range,
24/08/2023,2023/2024,msk_load_tolerance_baseline_completeness,msk_load_tolerance,0
