testDate,expression,movement,quality,benchmarkPct,benchmarkPct_norm
26/04/2024,dynamic,upper body,pull,0.89,80.8605341246291
8/6/2024,dynamic,agility,acceleration,0.43,46.73590504451039
11/6/2024,dynamic,jump,take off,0.62,60.83086053412464
13/06/2024,dynamic,upper body,push,0.43,46.73590504451039
18/06/2024,dynamic,upper body,pull,0.89,80.8605341246291
26/06/2024,dynamic,agility,deceleration,0.89,80.8605341246291
2/7/2024,isometric,agility,acceleration,0.46,48.96142433234422
5/7/2024,isometric,jump,take off,0.1,22.255192878338285
6/7/2024,dynamic,jump,land,0.652,63.20474777448073
16/07/2024,isometric,jump,land,0.3975,44.32492581602375
28/07/2024,isometric,agility,rotate,0.278,35.459940652819
2/9/2024,isometric,agility,rotate,0.6405,62.35163204747776
3/9/2024,isometric,jump,take off,0.33,39.31750741839763
16/09/2024,dynamic,jump,land,0.6495,63.019287833827896
20/09/2024,dynamic,jump,take off,0.7055,67.17359050445104
28/09/2024,isometric,jump,pre-load,0.72,68.24925816023739
29/09/2024,isometric,jump,pre-load,0.72,68.24925816023739
16/10/2024,isometric,jump,take off,0.426,46.43916913946588
3/11/2024,dynamic,agility,acceleration,0.486,50.89020771513353
5/11/2024,isometric,upper body,grapple,0.6795,65.24480712166172
8/11/2024,isometric,agility,deceleration,0.866,79.08011869436203
10/11/2024,isometric,agility,deceleration,0.866,79.08011869436203
20/11/2024,isometric,agility,rotate,0.6895,65.986646884273
4/12/2024,dynamic,upper body,push,0.498,51.78041543026707
6/12/2024,dynamic,upper body,pull,0.876,79.8219584569733
28/12/2024,isometric,jump,land,0.42,45.99406528189912
3/1/2025,dynamic,upper body,pull,0.856,78.33827893175075
4/1/2025,isometric,agility,deceleration,0.92,83.08605341246292
5/1/2025,isometric,agility,rotate,0.6705,64.57715133531158
9/1/2025,isometric,agility,acceleration,0.79,73.44213649851633
18/01/2025,dynamic,agility,acceleration,0.5,51.92878338278932
7/2/2025,isometric,upper body,push,0.96,86.05341246290801
27/02/2025,isometric,jump,land,0.3955,44.17655786350149
2/3/2025,dynamic,agility,acceleration,0.495,51.557863501483695
5/3/2025,isometric,upper body,grapple,0.6385,62.2032640949555
12/3/2025,dynamic,agility,acceleration,0.49,51.18694362017804
3/8/2023,dynamic,upper body,push,0.39,43.76854599406529
6/8/2023,dynamic,upper body,push,0.39,43.76854599406529
7/8/2023,dynamic,jump,take off,0.7365,69.473293768546
20/08/2023,dynamic,jump,pre-load,0.516,53.11572700296736
29/08/2023,dynamic,agility,acceleration,0.388,43.62017804154304
8/9/2023,dynamic,agility,acceleration,0.388,43.62017804154304
12/9/2023,dynamic,upper body,pull,0.877,79.89614243323443
1/10/2023,isometric,agility,acceleration,0.52,53.41246290801187
16/10/2023,dynamic,agility,acceleration,0.4305,46.77299703264096
18/10/2023,dynamic,agility,deceleration,0.871,79.45103857566767
29/10/2023,isometric,agility,acceleration,0.52,53.41246290801187
2/11/2023,dynamic,upper body,push,0.4305,46.77299703264096
5/11/2023,dynamic,upper body,pull,0.871,79.45103857566767
22/12/2023,isometric,agility,deceleration,1.112,97.32937685459943
25/12/2023,dynamic,upper body,pull,0.87,79.37685459940654
27/12/2023,isometric,upper body,push,0.664,64.09495548961426
1/1/2024,dynamic,jump,land,0.674,64.83679525222553
24/01/2024,isometric,agility,acceleration,0.52,53.41246290801187
8/2/2024,isometric,upper body,push,0.772,72.10682492581603
22/02/2024,isometric,agility,acceleration,0.52,53.41246290801187
27/02/2024,isometric,agility,deceleration,1.148,100.0
2/3/2024,dynamic,agility,deceleration,0.89,80.8605341246291
8/3/2024,dynamic,agility,acceleration,0.4445,47.81157270029674
31/03/2024,isometric,jump,pre-load,0.52,53.41246290801187
13/04/2024,dynamic,upper body,pull,0.89,80.8605341246291
19/04/2024,isometric,jump,pre-load,0.52,53.41246290801187
20/04/2024,isometric,agility,deceleration,1.1365,99.14688427299706
28/04/2024,isometric,agility,acceleration,0.52,53.41246290801187
14/05/2024,isometric,upper body,push,0.704,67.06231454005935
16/05/2024,dynamic,jump,pre-load,0.483,50.66765578635015
18/05/2024,isometric,jump,pre-load,0.49,51.18694362017804
28/05/2024,dynamic,agility,acceleration,0.43,46.73590504451039
24/06/2024,isometric,jump,pre-load,0.49,51.18694362017804
6/7/2024,dynamic,upper body,pull,0.89,80.8605341246291
17/07/2024,isometric,agility,acceleration,0.685,65.65281899109793
22/07/2024,dynamic,agility,deceleration,0.855,78.26409495548961
7/9/2024,isometric,upper body,grapple,0.6315,61.68397626112759
12/9/2024,isometric,agility,rotate,0.6315,61.68397626112759
24/09/2024,dynamic,agility,acceleration,0.494,51.483679525222556
27/09/2024,isometric,jump,land,0.426,46.43916913946588
29/09/2024,dynamic,upper body,pull,0.896,81.30563798219586
30/09/2024,dynamic,jump,land,0.648,62.90801186943622
5/10/2024,dynamic,jump,land,0.648,62.90801186943622
6/10/2024,isometric,agility,acceleration,0.6925,66.20919881305639
10/11/2024,isometric,jump,land,0.39,43.76854599406529
26/11/2024,dynamic,jump,take off,0.69,66.02373887240356
27/11/2024,dynamic,upper body,pull,0.88,80.11869436201782
28/11/2024,dynamic,upper body,push,0.47,49.70326409495549
11/12/2024,isometric,jump,take off,0.4,44.51038575667657
5/1/2025,isometric,jump,pre-load,0.79,73.44213649851633
7/1/2025,isometric,jump,pre-load,0.79,73.44213649851633
16/01/2025,dynamic,upper body,push,0.5,51.92878338278932
5/2/2025,isometric,upper body,pull,0.8125,75.1112759643917
22/02/2025,dynamic,upper body,push,0.495,51.557863501483695
31/08/2023,isometric,agility,acceleration,0.52,53.41246290801187
22/09/2023,dynamic,agility,acceleration,0.4305,46.77299703264096
10/10/2023,isometric,agility,acceleration,0.52,53.41246290801187
13/10/2023,dynamic,upper body,pull,0.871,79.45103857566767
15/10/2023,dynamic,agility,acceleration,0.4305,46.77299703264096
20/10/2023,isometric,upper body,push,0.67,64.54005934718103
23/10/2023,isometric,agility,acceleration,0.52,53.41246290801187
13/11/2023,dynamic,upper body,pull,0.871,79.45103857566767
21/11/2023,isometric,jump,pre-load,0.52,53.41246290801187
6/12/2023,isometric,upper body,push,0.664,64.09495548961426
13/12/2023,dynamic,agility,acceleration,0.43,46.73590504451039
23/12/2023,dynamic,agility,acceleration,0.43,46.73590504451039
11/1/2024,isometric,upper body,push,0.687,65.80118694362018
2/2/2024,dynamic,jump,take off,0.64,62.31454005934719
8/2/2024,isometric,jump,pre-load,0.52,53.41246290801187
12/2/2024,isometric,agility,acceleration,0.52,53.41246290801187
29/02/2024,dynamic,jump,land,0.668,64.39169139465876
13/03/2024,dynamic,jump,pre-load,0.524,53.70919881305638
29/03/2024,isometric,agility,acceleration,0.52,53.41246290801187
30/03/2024,isometric,agility,deceleration,1.138,99.25816023738872
15/04/2024,isometric,agility,deceleration,1.1365,99.14688427299706
18/04/2024,dynamic,upper body,push,0.43,46.73590504451039
21/04/2024,dynamic,jump,land,0.655,63.4272997032641
1/5/2024,isometric,agility,deceleration,1.1365,99.14688427299706
10/5/2024,dynamic,upper body,push,0.43,46.73590504451039
13/05/2024,dynamic,agility,deceleration,0.876,79.8219584569733
18/05/2024,dynamic,jump,pre-load,0.4555,48.62759643916914
19/05/2024,dynamic,jump,pre-load,0.4555,48.62759643916914
19/05/2024,dynamic,upper body,push,0.43,46.73590504451039
23/05/2024,dynamic,upper body,pull,0.876,79.8219584569733
27/05/2024,dynamic,upper body,pull,0.876,79.8219584569733
12/6/2024,isometric,agility,acceleration,0.49,51.18694362017804
12/6/2024,dynamic,agility,deceleration,0.876,79.8219584569733
25/06/2024,dynamic,jump,pre-load,0.4655,49.36943620178042
30/06/2024,dynamic,jump,land,0.723,68.47181008902078
20/07/2024,isometric,upper body,grapple,0.278,35.459940652819
25/07/2024,dynamic,jump,pre-load,0.466,49.406528189910986
12/8/2024,dynamic,upper body,pull,0.852,78.04154302670624
21/08/2024,isometric,jump,land,0.363,41.76557863501484
28/08/2024,dynamic,jump,land,0.641,62.38872403560831
4/9/2024,dynamic,upper body,pull,0.9,81.60237388724038
6/9/2024,isometric,agility,rotate,0.6315,61.68397626112759
10/9/2024,isometric,jump,pre-load,0.7275,68.80563798219586
12/9/2024,dynamic,upper body,pull,0.9,81.60237388724038
15/09/2024,isometric,agility,acceleration,0.7275,68.80563798219586
7/10/2024,dynamic,agility,deceleration,0.896,81.30563798219586
20/10/2024,dynamic,jump,land,0.666,64.24332344213651
4/11/2024,dynamic,agility,acceleration,0.486,50.89020771513353
19/11/2024,isometric,agility,rotate,0.6895,65.986646884273
6/12/2024,dynamic,jump,pre-load,0.557,56.1572700296736
16/12/2024,dynamic,jump,pre-load,0.557,56.1572700296736
24/12/2024,isometric,upper body,pull,0.46,48.96142433234422
25/12/2024,dynamic,jump,pre-load,0.5305,54.19139465875371
27/12/2024,isometric,agility,acceleration,0.79,73.44213649851633
29/12/2024,isometric,upper body,push,0.876,79.8219584569733
9/1/2025,dynamic,jump,land,0.7365,69.473293768546
22/01/2025,isometric,jump,pre-load,0.7475,70.2893175074184
22/01/2025,isometric,agility,deceleration,0.955,85.68249258160239
28/01/2025,dynamic,jump,take off,0.69,66.02373887240356
30/01/2025,dynamic,jump,pre-load,0.53,54.154302670623146
24/02/2025,isometric,agility,deceleration,0.96,86.05341246290801
10/3/2025,isometric,jump,land,0.3955,44.17655786350149
2/7/2023,dynamic,agility,deceleration,0.842,77.29970326409497
12/7/2023,dynamic,jump,pre-load,0.662,63.946587537092
21/07/2023,dynamic,upper body,pull,0.8525,78.0786350148368
10/9/2023,dynamic,upper body,push,0.388,43.62017804154304
11/9/2023,isometric,agility,acceleration,0.52,53.41246290801187
30/09/2023,dynamic,jump,take off,0.711,67.58160237388725
8/10/2023,dynamic,jump,land,0.6615,63.909495548961424
19/10/2023,dynamic,jump,land,0.6615,63.909495548961424
24/10/2023,isometric,agility,acceleration,0.52,53.41246290801187
10/11/2023,isometric,jump,pre-load,0.52,53.41246290801187
12/12/2023,isometric,upper body,push,0.664,64.09495548961426
16/12/2023,dynamic,upper body,pull,0.87,79.37685459940654
18/12/2023,dynamic,upper body,push,0.43,46.73590504451039
2/1/2024,dynamic,jump,land,0.674,64.83679525222553
3/1/2024,dynamic,jump,take off,0.64,62.31454005934719
17/01/2024,dynamic,agility,acceleration,0.43,46.73590504451039
13/02/2024,dynamic,agility,deceleration,0.89,80.8605341246291
23/02/2024,dynamic,upper body,pull,0.89,80.8605341246291
27/02/2024,dynamic,upper body,push,0.4445,47.81157270029674
26/03/2024,dynamic,jump,take off,0.6525,63.241839762611285
19/04/2024,isometric,agility,deceleration,1.1365,99.14688427299706
24/04/2024,dynamic,agility,acceleration,0.43,46.73590504451039
11/5/2024,isometric,agility,acceleration,0.52,53.41246290801187
21/05/2024,dynamic,jump,land,0.664,64.09495548961426
1/6/2024,isometric,upper body,push,0.704,67.06231454005935
12/6/2024,dynamic,jump,take off,0.62,60.83086053412464
14/07/2024,isometric,agility,deceleration,1.0395,91.95103857566767
21/07/2024,dynamic,jump,take off,0.7,66.76557863501483
22/07/2024,dynamic,jump,take off,0.709,67.433234421365
26/07/2024,isometric,upper body,push,0.892,81.00890207715135
28/07/2024,isometric,agility,acceleration,0.685,65.65281899109793
7/8/2024,isometric,agility,acceleration,0.7305,69.02818991097924
11/8/2024,dynamic,upper body,push,0.428,46.58753709198813
12/8/2024,dynamic,jump,take off,0.723,68.47181008902078
16/08/2024,dynamic,agility,deceleration,0.852,78.04154302670624
31/08/2024,isometric,agility,acceleration,0.731,69.06528189910979
14/09/2024,dynamic,upper body,pull,0.9,81.60237388724038
19/09/2024,dynamic,upper body,pull,0.9,81.60237388724038
22/09/2024,dynamic,jump,land,0.648,62.90801186943622
22/09/2024,isometric,jump,take off,0.426,46.43916913946588
22/09/2024,dynamic,upper body,pull,0.9,81.60237388724038
23/09/2024,isometric,agility,rotate,0.613,60.311572700296736
1/10/2024,isometric,agility,deceleration,0.86,78.63501483679526
8/10/2024,isometric,jump,land,0.426,46.43916913946588
30/10/2024,dynamic,jump,pre-load,0.57,57.12166172106825
4/11/2024,isometric,agility,rotate,0.6795,65.24480712166172
6/11/2024,isometric,upper body,push,0.936,84.27299703264096
16/11/2024,isometric,agility,deceleration,0.86,78.63501483679526
18/11/2024,isometric,jump,pre-load,0.7515,70.58605341246292
22/11/2024,isometric,agility,deceleration,0.86,78.63501483679526
3/12/2024,isometric,agility,acceleration,0.796,73.8872403560831
12/12/2024,isometric,upper body,push,0.876,79.8219584569733
15/12/2024,isometric,upper body,grapple,0.68,65.28189910979229
20/12/2024,isometric,upper body,pull,0.46,48.96142433234422
3/1/2025,isometric,upper body,pull,0.46,48.96142433234422
12/1/2025,isometric,upper body,grapple,0.6675,64.3545994065282
24/01/2025,isometric,jump,pre-load,0.7475,70.2893175074184
30/01/2025,isometric,agility,acceleration,0.79,73.44213649851633
3/2/2025,dynamic,upper body,push,0.4965,51.66913946587538
6/2/2025,isometric,jump,land,0.39,43.76854599406529
15/02/2025,isometric,jump,pre-load,0.79,73.44213649851633
16/02/2025,isometric,upper body,push,0.96,86.05341246290801
26/02/2025,isometric,upper body,grapple,0.6385,62.2032640949555
6/3/2025,isometric,upper body,grapple,0.6385,62.2032640949555
7/7/2023,isometric,agility,deceleration,1.025,90.8753709198813
10/7/2023,dynamic,upper body,pull,0.867,79.15430267062314
15/07/2023,dynamic,upper body,pull,0.8525,78.0786350148368
29/07/2023,dynamic,jump,take off,0.7365,69.473293768546
31/07/2023,dynamic,jump,land,0.69,66.02373887240356
8/8/2023,isometric,agility,deceleration,0.9525,85.49703264094957
23/08/2023,dynamic,jump,take off,0.69,66.02373887240356
30/08/2023,dynamic,agility,acceleration,0.3945,44.10237388724036
10/9/2023,dynamic,agility,deceleration,0.877,79.89614243323443
10/10/2023,dynamic,jump,pre-load,0.587,58.382789317507424
16/10/2023,dynamic,jump,pre-load,0.587,58.382789317507424
23/10/2023,dynamic,upper body,push,0.4305,46.77299703264096
8/11/2023,dynamic,jump,pre-load,0.497,51.706231454005945
11/11/2023,isometric,agility,deceleration,1.038,91.83976261127597
13/11/2023,dynamic,jump,land,0.69,66.02373887240356
27/11/2023,isometric,upper body,push,0.67,64.54005934718103
28/11/2023,dynamic,agility,deceleration,0.871,79.45103857566767
9/12/2023,isometric,agility,acceleration,0.52,53.41246290801187
13/12/2023,isometric,jump,pre-load,0.52,53.41246290801187
18/12/2023,isometric,agility,acceleration,0.52,53.41246290801187
26/01/2024,dynamic,jump,take off,0.625,61.20178041543027
28/01/2024,dynamic,jump,land,0.668,64.39169139465876
3/2/2024,isometric,jump,pre-load,0.52,53.41246290801187
22/02/2024,isometric,agility,deceleration,1.148,100.0
13/03/2024,isometric,upper body,push,0.704,67.06231454005935
2/4/2024,dynamic,agility,acceleration,0.44,47.47774480712167
20/04/2024,dynamic,upper body,pull,0.89,80.8605341246291
26/04/2024,dynamic,upper body,push,0.43,46.73590504451039
9/5/2024,dynamic,jump,land,0.664,64.09495548961426
10/5/2024,dynamic,upper body,pull,0.876,79.8219584569733
10/5/2024,dynamic,agility,deceleration,0.876,79.8219584569733
10/6/2024,isometric,upper body,push,0.704,67.06231454005935
22/06/2024,isometric,upper body,push,0.704,67.06231454005935
5/7/2024,dynamic,agility,deceleration,0.89,80.8605341246291
19/07/2024,isometric,jump,pre-load,0.685,65.65281899109793
23/07/2024,dynamic,jump,pre-load,0.466,49.406528189910986
29/07/2024,isometric,jump,land,0.381,43.10089020771514
31/07/2024,dynamic,agility,acceleration,0.428,46.58753709198813
1/9/2024,dynamic,jump,take off,0.6915,66.13501483679526
24/09/2024,dynamic,upper body,pull,0.896,81.30563798219586
7/10/2024,isometric,agility,rotate,0.6625,63.983679525222556
19/10/2024,isometric,agility,deceleration,0.86,78.63501483679526
20/10/2024,isometric,agility,deceleration,0.86,78.63501483679526
27/10/2024,isometric,jump,pre-load,0.6935,66.28338278931751
5/11/2024,isometric,jump,take off,0.39,43.76854599406529
10/11/2024,isometric,upper body,grapple,0.6795,65.24480712166172
21/11/2024,isometric,agility,acceleration,0.799,74.10979228486649
25/11/2024,isometric,agility,deceleration,0.86,78.63501483679526
18/12/2024,isometric,jump,pre-load,0.796,73.8872403560831
21/12/2024,dynamic,jump,take off,0.69,66.02373887240356
23/12/2024,dynamic,upper body,push,0.498,51.78041543026707
15/01/2025,isometric,agility,deceleration,0.9275,83.64243323442136
24/01/2025,isometric,upper body,grapple,0.6675,64.3545994065282
28/01/2025,dynamic,upper body,push,0.5,51.92878338278932
30/01/2025,dynamic,jump,land,0.7365,69.473293768546
6/2/2025,isometric,agility,acceleration,0.79,73.44213649851633
8/2/2025,isometric,upper body,push,0.96,86.05341246290801
20/02/2025,dynamic,jump,land,0.745,70.1038575667656
21/02/2025,dynamic,upper body,pull,0.87,79.37685459940654
21/02/2025,dynamic,agility,acceleration,0.495,51.557863501483695
23/02/2025,isometric,upper body,push,0.9555,85.71958456973294
23/02/2025,isometric,agility,acceleration,0.79,73.44213649851633
14/07/2023,dynamic,agility,acceleration,0.336,39.762611275964396
6/8/2023,dynamic,jump,take off,0.7365,69.473293768546
27/08/2023,dynamic,upper body,push,0.388,43.62017804154304
9/10/2023,dynamic,upper body,pull,0.871,79.45103857566767
27/10/2023,isometric,upper body,push,0.67,64.54005934718103
25/11/2023,isometric,jump,pre-load,0.52,53.41246290801187
7/12/2023,dynamic,agility,acceleration,0.43,46.73590504451039
9/12/2023,dynamic,jump,land,0.685,65.65281899109793
9/1/2024,isometric,upper body,push,0.687,65.80118694362018
17/01/2024,isometric,agility,deceleration,1.138,99.25816023738872
19/01/2024,isometric,agility,acceleration,0.52,53.41246290801187
19/01/2024,dynamic,agility,deceleration,0.879,80.04451038575668
22/01/2024,dynamic,upper body,pull,0.879,80.04451038575668
26/01/2024,isometric,upper body,push,0.6385,62.2032640949555
27/01/2024,dynamic,upper body,push,0.4345,47.06973293768547
10/2/2024,dynamic,upper body,push,0.4345,47.06973293768547
9/3/2024,isometric,agility,deceleration,1.138,99.25816023738872
16/03/2024,isometric,jump,pre-load,0.52,53.41246290801187
7/4/2024,isometric,agility,acceleration,0.52,53.41246290801187
12/4/2024,dynamic,agility,acceleration,0.43,46.73590504451039
14/04/2024,dynamic,jump,land,0.655,63.4272997032641
6/5/2024,dynamic,upper body,push,0.43,46.73590504451039
2/6/2024,dynamic,jump,land,0.664,64.09495548961426
12/6/2024,dynamic,jump,land,0.723,68.47181008902078
5/7/2024,isometric,jump,pre-load,0.46,48.96142433234422
5/7/2024,dynamic,upper body,pull,0.89,80.8605341246291
